ad_id,title,link,image_url,scraped_at,location,price,property_type,property_condition,property_age,construction_status,delivery_date,property_standing,area_sqm,total_rooms,bedrooms,bathrooms,floor_level,orientation,floor_material,has_garden,has_terrace,has_garage,has_elevator,has_pool,has_air_conditioning,has_heating,has_equipped_kitchen,has_armored_door,has_concierge,has_double_glazing,has_european_living_room,has_fireplace,has_fridge,has_furniture,has_microwave,has_mountain_view,has_oven,has_parabolic_antenna,has_sea_view,has_security,has_storage_room,has_washing_machine,amenities_entre-seul,amenities_façade_extérieure
7947675,Villa nusa penida,https://www.mubawab.tn/fr/a/7947675/villa-nusa-penida,https://www.mubawab-media.com/ad/7/947/675F/h/e2ab979b-7202-4cea-aba8-be523d5b88b9_77926927.avif,2025-03-30T17:57:01.249529,"Hammamet, Hammamet",1240000.0,Villa,,Moins d'un an,Nouveau,,,490.0,5.0,4.0,4.0,,,,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8113174,Villa Leonardo,https://www.mubawab.tn/fr/a/8113174/villa-leonardo,https://www.mubawab-media.com/ad/8/113/174F/h/thumb_1055925_property_xlarge_79976183.avif,2025-03-30T17:57:02.840509,"Hammamet Nord, Hammamet",1250000.0,Villa,,Moins d'un an,Nouveau,,,370.0,5.0,4.0,3.0,,,Marbre,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
7895160,Villa salvador,https://www.mubawab.tn/fr/a/7895160/villa-salvador,https://www.mubawab-media.com/ad/7/895/160F/h/thumb_798554_property_xlarge_72778035.avif,2025-03-30T17:57:07.527003,"Hammamet Sud, Hammamet",840000.0,Villa,,Moins d'un an,Nouveau,,,320.0,5.0,4.0,3.0,,,,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8109389,Villa Avec Piscine À Hammam Chatt,https://www.mubawab.tn/fr/a/8109389/villa-avec-piscine-%C3%A0-hammam-chatt,https://www.mubawab-media.com/ad/8/109/389F/h/1_79938072.avif,2025-03-30T17:57:09.114438,"Hammam Chatt, Hammam Chatt",1200000.0,Maison,,,Bon état,,,400.0,8.0,7.0,2.0,,,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109287,Appartement Penthouse 290m2 Sahloul 1,https://www.mubawab.tn/fr/a/8109287/appartement-penthouse-290m2-sahloul-1,https://www.mubawab-media.com/ad/8/109/287F/h/IMG_0481_79937024.avif,2025-03-30T17:57:11.343916,"Sahloul, Sousse Jaouhara",620000.0,Appartement,,20-30 ans,Bon état,,,290.0,6.0,5.0,2.0,7.0,Sud,Carrelage,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8025941,Villa commercial Menzah 5,https://www.mubawab.tn/fr/a/8025941/villa-commercial-menzah-5,https://www.mubawab-media.com/ad/8/025/941F/h/1000001846_79936791.avif,2025-03-30T17:57:14.922252,"El Manar 3, El Menzah",1500000.0,Villa,,10-20 ans,Bon état,,,587.0,4.0,8.0,5.0,,Est,Carrelage,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
7969743,Menzah 6 duplex uv4,https://www.mubawab.tn/fr/a/7969743/menzah-6-duplex-uv4,https://www.mubawab-media.com/ad/7/969/743F/h/1000005814_79936747.avif,2025-03-30T17:57:16.981269,"El Manar 2, El Menzah",580000.0,Appartement,,1-5 ans,Bon état,,,178.0,2.0,3.0,3.0,3.0,Est,Marbre,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0
8049444,S2 en vente,https://www.mubawab.tn/fr/a/8049444/s2-en-vente,https://www.mubawab-media.com/ad/8/049/444F/h/gallery_79351962.avif,2025-03-30T17:57:19.259319,"Aouina, La Marsa",285000.0,Appartement,,5-10 ans,Bon état,,,115.0,3.0,2.0,1.0,1.0,,Marbre,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8109235,Opportunité un local commercial fond et mur,https://www.mubawab.tn/fr/a/8109235/opportunit%C3%A9-un-local-commercial-fond-et-mur,https://www.mubawab-media.com/ad/8/109/235F/h/IMG_2732_79936518.avif,2025-03-30T17:57:21.702552,"Les Jardins d'El Menzah 2, Ariana Ville",374000.0,Appartement,,10-20 ans,Nouveau,,,78.0,2.0,1.0,1.0,,Ouest,Marbre,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8109191,Villa s4 à vendre à Hammamet Sud,https://www.mubawab.tn/fr/a/8109191/villa-s4-%C3%A0-vendre-%C3%A0-hammamet-sud,https://www.mubawab-media.com/ad/8/109/191F/h/img-9480-62d808b4d37de5-67868186454c31.65406540_79936071.avif,2025-03-30T17:57:23.523026,"Hammamet Sud, Hammamet",680000.0,Villa,,Moins d'un an,Nouveau,,,256.0,4.0,1.0,4.0,,Sud,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8096026,A vendre appartement S3 127m² à La nouvelle Soukra,https://www.mubawab.tn/fr/a/8096026/a-vendre-appartement-s3-127m%C2%B2-%C3%A0-la-nouvelle-soukra,https://www.mubawab-media.com/ad/8/096/026F/h/thumb_1018843_property_large_79808028.avif,2025-03-30T17:57:25.999053,"La Soukra, La Soukra",457200.0,Appartement,,Moins d'un an,Nouveau,,,127.0,1.0,3.0,2.0,1.0,Ouest,Marbre,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0
8033040,À vendre appartement s1 avec meubles,https://www.mubawab.tn/fr/a/8033040/%C3%A0-vendre-appartement-s1-avec-meubles,https://www.mubawab-media.com/ad/8/033/040F/h/Slide10_79188566.avif,2025-03-30T17:57:27.791209,"Aouina, La Marsa",230000.0,Appartement,,1-5 ans,Bon état,,,71.0,2.0,1.0,1.0,4.0,,Marbre,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8109178,Duplexe à vendre à Bèni Khiar,https://www.mubawab.tn/fr/a/8109178/duplexe-%C3%A0-vendre-%C3%A0-b%C3%A8ni-khiar,https://www.mubawab-media.com/ad/8/109/178F/h/WhatsApp%20Image%202025-03-15%20at%2011.51.26%20%284%29_79935939.avif,2025-03-30T17:57:30.024264,"Beni Khiar, Beni Khiar",330000.0,Maison,,,Bon état,,,240.0,4.0,3.0,2.0,,Sud,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109176,A vendre une maison S3 à Nabeul,https://www.mubawab.tn/fr/a/8109176/a-vendre-une-maison-s3-%C3%A0-nabeul,https://www.mubawab-media.com/ad/8/109/176F/h/WhatsApp-Image-2025-02-15-at-14.14.58-%281%29_79935915.avif,2025-03-30T17:57:31.467618,"Nabeul, Nabeul",,Maison,,,Bon état,,,208.0,7.0,3.0,2.0,,,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8109175,S3 à vendre au lac2,https://www.mubawab.tn/fr/a/8109175/s3-%C3%A0-vendre-au-lac2,https://www.mubawab-media.com/ad/8/109/175F/h/42da6c38-7028-4a14-a8ff-01804a9a26c7_79935896.avif,2025-03-30T17:57:33.361136,"Les Berges Du Lac 2, La Marsa",1450000.0,Appartement,,Moins d'un an,Nouveau,,,,10.0,3.0,4.0,4.0,,Marbre,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7998473,Villa trés haut standing à Hammamet,https://www.mubawab.tn/fr/a/7998473/villa-tr%C3%A9s-haut-standing-%C3%A0-hammamet,https://www.mubawab-media.com/ad/7/998/473F/h/8_78842247.avif,2025-03-30T17:57:35.111566,"Yasmine Hammamet, Hammamet",990000.0,Villa,,,Nouveau,,,1000.0,5.0,5.0,2.0,,,,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7989537,Villa à Hammamet Sud de 605 m²,https://www.mubawab.tn/fr/a/7989537/villa-%C3%A0-hammamet-sud-de-605-m%C2%B2,https://www.mubawab-media.com/ad/7/989/537F/h/8_78752191.avif,2025-03-30T17:57:37.431341,"Hammamet Sud, Hammamet",670000.0,Villa,,Moins d'un an,Nouveau,,,605.0,6.0,5.0,3.0,,Nord,,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8109171,Vente un appartement S3 aux jardins de Carthage,https://www.mubawab.tn/fr/a/8109171/vente-un-appartement-s3-aux-jardins-de-carthage,https://www.mubawab-media.com/ad/8/109/171F/h/0279451b-dc43-42e1-a28f-66eda8b89d7e_8a461e10-100c-45c2-bb44-f23498a1aa4c_79935804.avif,2025-03-30T17:57:39.230093,"Les Jardins de Carthage, Le Kram",700000.0,Appartement,,,Bon état,,,120.0,3.0,3.0,3.0,,,,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8109147,Vente Appartement Le Boudoir S2,https://www.mubawab.tn/fr/a/8109147/vente-appartement-le-boudoir-s2,https://www.mubawab-media.com/ad/8/109/147F/h/aa7f7ac8-6337-4328-9963-35fcc15ed740_79935515.avif,2025-03-30T17:57:40.765166,"Hammamet, Hammamet",340000.0,Appartement,,,Bon état,,,110.0,3.0,2.0,1.0,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
8109138,S2 avec Vue Mer et Jacuzzi,https://www.mubawab.tn/fr/a/8109138/s2-avec-vue-mer-et-jacuzzi,https://www.mubawab-media.com/ad/8/109/138F/h/WhatsApp%20Image%202025-03-14%20%C3%A0%2012.36.14_4871cf2c_79935424.avif,2025-03-30T17:57:42.330097,"Chott Meriem, Akouda",599000.0,Appartement,,5-10 ans,Bon état,,,118.0,3.0,2.0,1.0,1.0,Est,Marbre,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
7877345,A vendre Villa en cours de finition à sanahaja,https://www.mubawab.tn/fr/a/7877345/a-vendre-villa-en-cours-de-finition-%C3%A0-sanahaja,https://www.mubawab-media.com/ad/7/877/345F/h/c85b498f-231d-4ed0-8efa-7c9480d05c20_69683541.avif,2025-03-30T17:57:48.325744,"Oued Ellil, Oued Ellil",520000.0,Villa,,,Nouveau,,,1000.0,5.0,4.0,2.0,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098200,Villa S5 de 603m² à Hammamet Nord,https://www.mubawab.tn/fr/a/8098200/villa-s5-de-603m%C2%B2-%C3%A0-hammamet-nord,https://www.mubawab-media.com/ad/8/098/200F/h/IMG_20250218_112343_79828447.avif,2025-03-30T17:57:50.731374,"Hammamet Nord, Hammamet",900000.0,Maison,,,Bon état,,,603.0,6.0,5.0,3.0,,,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099805,Villa de 630m² avec jardin à hammamet Sud,https://www.mubawab.tn/fr/a/8099805/villa-de-630m%C2%B2-avec-jardin-%C3%A0-hammamet-sud,https://www.mubawab-media.com/ad/8/099/805F/h/IMG_20240703_105853_79843676.avif,2025-03-30T17:57:52.791381,"Hammamet Sud, Hammamet",1200000.0,Villa,,,Bon état,,,630.0,5.0,4.0,4.0,,,,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
8042232,Villa s3 de 245 m² avec piscine à Hamammet sud,https://www.mubawab.tn/fr/a/8042232/villa-s3-de-245-m%C2%B2-avec-piscine-%C3%A0-hamammet-sud,https://www.mubawab-media.com/ad/8/042/232F/h/IMG_20250205_134026_79740405.avif,2025-03-30T17:57:54.869384,"Hammamet Sud, Hammamet",660000.0,Maison,,,Nouveau,,,245.0,4.0,3.0,2.0,,,,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8067162,À Vendre Triplex à Gammarth,https://www.mubawab.tn/fr/a/8067162/%C3%A0-vendre-triplex-%C3%A0-gammarth,https://www.mubawab-media.com/ad/8/067/162F/h/thumb_984462_property_large_79528133.avif,2025-03-30T17:57:56.638895,"Gammarth Village, La Marsa",1020000.0,Maison,,,Nouveau,,,180.0,4.0,4.0,1.0,,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8110066,Villa Martina,https://www.mubawab.tn/fr/a/8110066/villa-martina,https://www.mubawab-media.com/ad/8/110/066F/h/thumb_1036650_property_xlarge_79944811.avif,2025-03-30T17:58:05.274114,"Hammamet Nord, Hammamet",1050000.0,Villa,,Moins d'un an,Nouveau,,,270.0,5.0,4.0,3.0,,,Marbre,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
8032413,"S1 pour investisement, Résidence Shahrazed",https://www.mubawab.tn/fr/pa/8032413/s1-pour-investisement-r%C3%A9sidence-shahrazed,https://www.mubawab-media.com/ad/8/032/413F/h/ESPACE.jpeg_79182459.avif,2025-03-30T17:58:07.360646,"Hammam Sousse, Hammam Sousse",232000.0,Appartement,,,En cours de construction,juin 2025,Haut standing,58.0,2.0,1.0,1.0,,,,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
7942290,"S1 Moderne à Skyline, Jardins de Carthage",https://www.mubawab.tn/fr/pa/7942290/s1-moderne-%C3%A0-skyline-jardins-de-carthage,https://www.mubawab-media.com/ad/7/942/290F/h/IMG-20241008-WA0008_79608551.avif,2025-03-30T17:58:08.912440,"Les Jardins de Carthage, Le Kram",304000.0,Appartement,,Moins d'un an,En cours de construction,,Haut standing,51.0,2.0,1.0,1.0,1.0,,,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8107489,Une belle demeure à Hammamet zone théatre,https://www.mubawab.tn/fr/a/8107489/une-belle-demeure-%C3%A0-hammamet-zone-th%C3%A9atre,https://www.mubawab-media.com/ad/8/107/489F/h/000_79919211.avif,2025-03-30T17:58:10.864876,"Hammamet, Hammamet",890000.0,Villa,,Moins d'un an,Nouveau,,,300.0,6.0,4.0,3.0,,,Marbre,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
7901510,Une charmante villa nouvellement construite,https://www.mubawab.tn/fr/a/7901510/une-charmante-villa-nouvellement-construite,https://www.mubawab-media.com/ad/7/901/510F/h/001_79053843.avif,2025-03-30T17:58:13.196868,"Hammamet Sud, Hammamet",540000.0,Villa,,Moins d'un an,Nouveau,,,450.0,5.0,3.0,2.0,,,Marbre,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
8043351,Villa à 500m de Marina Hammamet Yasmin,https://www.mubawab.tn/fr/a/8043351/villa-%C3%A0-500m-de-marina-hammamet-yasmin,https://www.mubawab-media.com/ad/8/043/351F/h/000_79291231.avif,2025-03-30T17:58:15.521941,"Hammamet Sud, Hammamet",985000.0,Villa,,Moins d'un an,Nouveau,,,530.0,6.0,4.0,4.0,,,Marbre,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8054289,Villa avec piscine à vendre La Marsa,https://www.mubawab.tn/fr/a/8054289/villa-avec-piscine-%C3%A0-vendre-la-marsa,https://www.mubawab-media.com/ad/8/054/289F/h/thumb_843675_property_large_79401759.avif,2025-03-30T17:58:17.986138,"La Marsa, La Marsa",1790000.0,Villa,,,Bon état,,,800.0,8.0,6.0,4.0,,,,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8109527,Appartement S3 à vendre Les Jardins de Carthage,https://www.mubawab.tn/fr/a/8109527/appartement-s3-%C3%A0-vendre-les-jardins-de-carthage,https://www.mubawab-media.com/ad/8/109/527F/h/thumb_1038246_property_large_79939482.avif,2025-03-30T17:58:22.329897,"Les Jardins de Carthage, Le Kram",750000.0,Appartement,,,Nouveau,,,168.0,3.0,4.0,1.0,,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099423,À Vendre un appartement s4 au Jardin De Carthage,https://www.mubawab.tn/fr/a/8099423/%C3%A0-vendre-un-appartement-s4-au-jardin-de-carthage,https://www.mubawab-media.com/ad/8/099/423F/h/thumb_1023668_property_large_79839795.avif,2025-03-30T17:58:24.105681,"Les Jardins de Carthage, Le Kram",650000.0,Appartement,,,Nouveau,,,155.0,4.0,4.0,1.0,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109120,Villa à vendre à Chotrana 3,https://www.mubawab.tn/fr/a/8109120/villa-%C3%A0-vendre-%C3%A0-chotrana-3,https://www.mubawab-media.com/ad/8/109/120F/h/IMG-20250228-WA0023_79935153.avif,2025-03-30T17:58:26.072915,"Chotrana 3, La Soukra",1100000.0,Villa,,,Bon état,,,200.0,4.0,3.0,2.0,,,,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8109118,A vendre appartement S3 à la Soukra,https://www.mubawab.tn/fr/a/8109118/a-vendre-appartement-s3-%C3%A0-la-soukra,https://www.mubawab-media.com/ad/8/109/118F/h/f465ab25-0dfd-4f1a-9786-53db01610cac_1_79935106.avif,2025-03-30T17:58:30.611881,"La Soukra, La Soukra",415000.0,Appartement,,,Nouveau,,,136.0,4.0,3.0,1.0,,,,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7935478,Appart Dorada Tulip à Vendre à Golden Tulip,https://www.mubawab.tn/fr/a/7935478/appart-dorada-tulip-%C3%A0-vendre-%C3%A0-golden-tulip,https://www.mubawab-media.com/ad/7/935/478F/h/bf09d6e6-1358-4b48-b785-36d30137f83b_GF_76822026.avif,2025-03-30T17:58:32.389722,"Gammarth, La Marsa",2500000.0,Appartement,,,Bon état,,,150.0,3.0,2.0,1.0,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8109094,Appartement S3 à Vendre à Ain Zaghouan nord,https://www.mubawab.tn/fr/a/8109094/appartement-s3-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,https://www.mubawab-media.com/ad/8/109/094F/h/f8007104-8d44-4012-a626-e3b60df10083_79934869.avif,2025-03-30T17:58:34.296042,"Ain Zaghouan Nord, La Marsa",575000.0,Appartement,,Moins d'un an,Nouveau,,,120.0,6.0,2.0,2.0,2.0,,Marbre,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7910145,Dar Heiwa à Vendre à Hammamet,https://www.mubawab.tn/fr/a/7910145/dar-heiwa-%C3%A0-vendre-%C3%A0-hammamet,https://www.mubawab-media.com/ad/7/910/145F/h/IMG_1616_GF_74827485.avif,2025-03-30T17:58:35.841445,"Hammamet, Hammamet",2000000.0,Villa,,,Bon état,,,1280.0,7.0,5.0,4.0,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8108022,Unique Duplex de Luxe au Lac 2 à Vendre,https://www.mubawab.tn/fr/a/8108022/unique-duplex-de-luxe-au-lac-2-%C3%A0-vendre,https://www.mubawab-media.com/ad/8/108/022F/h/Capture-1_79924323.avif,2025-03-30T17:58:37.488505,"La Marsa, La Marsa",,Appartement,,,,,,564.0,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8108023,Magnifique Appartement avec Piscine à Vendre à La Soukra,https://www.mubawab.tn/fr/a/8108023/magnifique-appartement-avec-piscine-%C3%A0-vendre-%C3%A0-la-soukra,https://www.mubawab-media.com/ad/8/108/023F/h/20496-2_79924326.avif,2025-03-30T17:58:40.027461,"La Soukra, La Soukra",620000.0,Appartement,,,Bon état,,,151.0,2.0,2.0,1.0,,,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8018881,Appart S3 Elysium à Vendre à Lafayette,https://www.mubawab.tn/fr/a/8018881/appart-s3-elysium-%C3%A0-vendre-%C3%A0-lafayette,https://www.mubawab-media.com/ad/8/018/881F/h/88ba904f-705e-4b53-a43f-77debe9d07a8_GF_79052960.avif,2025-03-30T17:58:41.619376,"Bab Bhar, Tunis",420000.0,Appartement,,,Bon état,,,130.0,4.0,3.0,1.0,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033005,Immeuble inachevé en vente a chott mariem,https://www.mubawab.tn/fr/a/8033005/immeuble-inachev%C3%A9-en-vente-a-chott-mariem,https://www.mubawab-media.com/ad/8/033/005F/h/fbd08e3f-81b5-447a-97e4-ac57a6c73af4_79188991.avif,2025-03-30T17:58:43.984847,"Chott Meriem, Akouda",420000.0,Appartement,,,Bon état,,,270.0,6.0,4.0,5.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7812048,Vente duplex à l'étage s4 à bayrem tounsi,https://www.mubawab.tn/fr/a/7812048/vente-duplex-%C3%A0-l-%C3%A9tage-s4-%C3%A0-bayrem-tounsi,https://www.mubawab-media.com/ad/7/812/048F/h/067b08e7-99ab-40ae-bbcf-6dc010b806bd_73811011.avif,2025-03-30T17:58:46.034316,"Le Bardo, Le Bardo",395000.0,Villa,,10-20 ans,Bon état,,,230.0,2.0,4.0,1.0,,,Marbre,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8028801,Villa Maysam à Vendre à Bardo,https://www.mubawab.tn/fr/a/8028801/villa-maysam-%C3%A0-vendre-%C3%A0-bardo,https://www.mubawab-media.com/ad/8/028/801F/h/f86c5932-3e9b-4df6-ae54-1de54484b1ff_GF_79146519.avif,2025-03-30T17:58:52.069470,"Cité Erriadh, La Marsa",950000.0,Maison,,,Bon état,,,627.0,10.0,7.0,3.0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028805,Immeuble Kenzari à Vendre à Dawar Hicher,https://www.mubawab.tn/fr/a/8028805/immeuble-kenzari-%C3%A0-vendre-%C3%A0-dawar-hicher,https://www.mubawab-media.com/ad/8/028/805F/h/eac30923-4d82-427a-8de7-4b035f964890_79146538.avif,2025-03-30T17:58:53.557734,"Douar Hicher, Douar Hicher",670000.0,Villa,,,Bon état,,,300.0,5.0,4.0,1.0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7843883,A Vendre un appartement s2 à AFH Mrezga,https://www.mubawab.tn/fr/a/7843883/a-vendre-un-appartement-s2-%C3%A0-afh-mrezga,https://www.mubawab-media.com/ad/7/843/883F/h/WhatsApp-Image-2023-12-30-at-09.10.06-%281%29_69949558.avif,2025-03-30T17:58:55.896845,"Cité El Wafa, Nabeul",,Appartement,,,Bon état,,,112.0,4.0,2.0,1.0,,,,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0
8038472,Immeuble EL Mahboub à Vendre à La Marsa,https://www.mubawab.tn/fr/a/8038472/immeuble-el-mahboub-%C3%A0-vendre-%C3%A0-la-marsa,https://www.mubawab-media.com/ad/8/038/472F/h/c9d7077d-6b21-49fd-bc66-66ad570ab09c_GF_79243172.avif,2025-03-30T17:58:57.365006,"Cité Erriadh, La Marsa",750000.0,Maison,,,Bon état,,,325.0,8.0,6.0,2.0,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105851,S2 en vente,https://www.mubawab.tn/fr/a/8105851/s2-en-vente,https://www.mubawab-media.com/ad/8/105/851F/h/gallery_79903185.avif,2025-03-30T17:58:59.008692,"Ennasr, Ariana Ville",280000.0,Appartement,,,À rénover,,,98.0,3.0,2.0,1.0,3.0,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043216,Villa Ivane à Vendre à Hammamet Sud,https://www.mubawab.tn/fr/a/8043216/villa-ivane-%C3%A0-vendre-%C3%A0-hammamet-sud,https://www.mubawab-media.com/ad/8/043/216F/h/5b7b5ba0-5c1c-4bff-aefc-bcd25194fe33_GF_79289736.avif,2025-03-30T17:59:02.897980,"Hammamet, Hammamet",1050000.0,Villa,,,Bon état,,,700.0,5.0,4.0,5.0,,,,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8088874,Appartement à Mégrine Riadh,https://www.mubawab.tn/fr/a/8088874/appartement-%C3%A0-m%C3%A9grine-riadh,https://www.mubawab-media.com/ad/8/088/874F/h/images9-9_79740073.avif,2025-03-30T17:59:04.653834,"Megrine Riadh, Mégrine",200000.0,Appartement,,10-20 ans,Bon état,,,90.0,3.0,2.0,1.0,2.0,,Carrelage,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093154,Appartement S1 à vendre à Hammamet,https://www.mubawab.tn/fr/a/8093154/appartement-s1-%C3%A0-vendre-%C3%A0-hammamet,https://www.mubawab-media.com/ad/8/093/154F/h/1_79780552.avif,2025-03-30T17:59:06.675720,"Hammamet, Hammamet",320000.0,Appartement,,,Bon état,,,75.0,4.0,1.0,1.0,,,,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
7613432,Vente ennasr2 tres joli s3 avec terrasse,https://www.mubawab.tn/fr/a/7613432/vente-ennasr2-tres-joli-s3-avec-terrasse,https://www.mubawab-media.com/ad/7/613/432F/h/1672672347851_38916843.avif,2025-03-30T17:59:08.821619,"Cité Ennasr 2, Ariana Ville",579000.0,Maison,,1-5 ans,Bon état,,,176.0,4.0,3.0,3.0,,Est,Marbre,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591498,Vente s2 ennasr2 trés haut standing promoteur,https://www.mubawab.tn/fr/a/7591498/vente-s2-ennasr2-tr%C3%A9s-haut-standing-promoteur,https://www.mubawab-media.com/ad/7/591/498F/h/1669363469715_36355464.avif,2025-03-30T17:59:11.129025,"Cité Ennasr 2, Ariana Ville",389000.0,Appartement,,Moins d'un an,Nouveau,,,116.0,3.0,2.0,2.0,4.0,,Marbre,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578264,Des S1 Neuf à Chotrana I,https://www.mubawab.tn/fr/a/7578264/des-s1-neuf-%C3%A0-chotrana-i,https://www.mubawab-media.com/ad/7/578/264F/h/thumb_783197_property_xlarge_77774030.avif,2025-03-30T17:59:19.970858,"Chotrana 1, La Soukra",225000.0,Appartement,,Moins d'un an,Nouveau,,,67.0,2.0,1.0,1.0,1.0,,,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1
7872172,Résidence THS avec piscine à Chotrana 2,https://www.mubawab.tn/fr/a/7872172/r%C3%A9sidence-ths-avec-piscine-%C3%A0-chotrana-2,https://www.mubawab-media.com/ad/7/872/172F/h/thumb_773984_property_xlarge_77848410.avif,2025-03-30T17:59:22.354405,"Chotrana 2, La Soukra",277000.0,Appartement,,,Nouveau,,,61.0,2.0,1.0,1.0,,,,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
